"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1981248592070225925","Thu Oct 23 06:37:28 +0000 2025","1","Cocok nih backsound nya lagu Rizky Febian - Alamak ","1981248592070225925","","","in","","0","0","0","https://x.com/undefined/status/1981248592070225925","59011665",
"1981233268386386112","Thu Oct 23 05:36:35 +0000 2025","0","listening to alamak by rizky febian during lunch and then boom he sit infront of me. kau rasaa????? i can't stop grinning ni ","1981233268386386112","","","en","","0","0","0","https://x.com/undefined/status/1981233268386386112","3236986074",
"1981203844517478727","Thu Oct 23 03:39:40 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Pamungkas - Monolog #2: = Rizky Febian - Alamak (w/ Adrian Khalif) #3: = Nadhif Basalamah - bergema sampai selamanya #4: +1 Hindia - everything u are #5: -1 Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) htt...","1981203844517478727","","","in","","0","0","0","https://x.com/undefined/status/1981203844517478727","1935282146136178689",
"1981029258089636113","Wed Oct 22 16:05:55 +0000 2025","0","I wish one day nanti; Ismail Izzani boleh duet sama Rizky Febian and Sleeq! Dia akan hasilkan Alamak Version 2 tapi lebih segar dan ranggup Agitewwww #acikKantinKamuGaring ","1981029258089636113","","","in","","0","0","0","https://x.com/undefined/status/1981029258089636113","1280839944630489089",
"1981009089405841579","Wed Oct 22 14:45:46 +0000 2025","0","alamak - rizky febian &amp; adrian khalif by @CErine_JKT48 https://t.co/wsahB4PnoZ","1981009089405841579","https://pbs.twimg.com/ext_tw_video_thumb/1981008948934139904/pu/img/iCOW2NEdBY8PYNfn.jpg","","in","","0","0","0","https://x.com/undefined/status/1981009089405841579","1690343951021260800",
"1981008711721291877","Wed Oct 22 14:44:16 +0000 2025","0","PlayNow || @rizky_febian ft @mrmenawan - Alamak (NEW) di 100 4 @RewakoFm #REMPE #REwakoMusikPopulEr bareng Ipit. https://t.co/F5fkZbdYGN","1981008711721291877","https://pbs.twimg.com/media/G3304wYWEAAHVfB.jpg","","tl","","0","0","0","https://x.com/undefined/status/1981008711721291877","2489736132",
"1980552201819849164","Wed Oct 22 14:30:33 +0000 2025","0","@starfess Suju - this is love Yesung - pink magic Rizky febian adrian khalif - alamak","1981005256587878528","","starfess","in","","0","0","0","https://x.com/undefined/status/1981005256587878528","1937756980615217152",
"1980809990899437898","Wed Oct 22 11:00:36 +0000 2025","0","@zbjuyeon Rizky Febian Adrian Khalif - Alamak CxM Lay Bankz - 5 4 3 (Pretty Woman)","1980952421473145088","","zbjuyeon","in","","0","0","0","https://x.com/undefined/status/1980952421473145088","518266970",
"1980949392971420090","Wed Oct 22 10:48:34 +0000 2025","0","Rizky Febian dan Mahalini kembali bikin penonton baper lewat video klip Alamak. Chemistry mereka manis banget! via detikPop https://t.co/eHcWoU1WTq","1980949392971420090","","","in","","0","0","0","https://x.com/undefined/status/1980949392971420090","95579729",
"1983498688971333684","Wed Oct 29 13:35:10 +0000 2025","0","@fearHEESOO Bjir lah Heesoo ρяιкιтιєω soleram aku suka nonton sound horeg alamak rizky febian adrian khalif","1983528035862413337","","nobleHEESOO","in","","0","0","0","https://x.com/undefined/status/1983528035862413337","1876785775284727808",
"1983498688971333684","Wed Oct 29 13:35:09 +0000 2025","0","@fearHEESOO Bjir lah Heesoo ρяιкιтιєω soleram aku suka nonton sound horeg alamak rizky febian adrian khalif","1983528031722598426","","nobleHEESOO","in","","0","0","0","https://x.com/undefined/status/1983528031722598426","1932854889006456832",
"1983498688971333684","Wed Oct 29 13:34:29 +0000 2025","0","@fearHEESOO Bjir lah Heesoo ρяιкιтιєω soleram aku suka nonton sound horeg alamak rizky febian adrian khalif","1983527863057003004","","nobleHEESOO","in","","1","0","0","https://x.com/undefined/status/1983527863057003004","3063391135",
"1983498688971333684","Wed Oct 29 13:34:24 +0000 2025","0","@fearHEESOO Bjir lah Heesoo ρяιкιтιєω oktavia zahra - aku suka nonton sound horeg rizky febian ft adrian khalif - alamak soleram","1983527841456419038","","nobleHEESOO","und","","1","0","0","https://x.com/undefined/status/1983527841456419038","811651450422095873",
"1983498688971333684","Wed Oct 29 13:34:09 +0000 2025","0","@fearHEESOO Bjir lah Heesoo ρяιкιтιєω rizky febian adrian - alamak","1983527778705379383","","nobleHEESOO","sl","","0","0","0","https://x.com/undefined/status/1983527778705379383","1932854889006456832",
"1983417159457071369","Wed Oct 29 11:18:24 +0000 2025","0","@TAESANhood Kasmaran - JAZ Alamak - Rizky Febian","1983493617080811597","","mijancakep","in","","0","0","0","https://x.com/undefined/status/1983493617080811597","860253987832025088",
"1983370189086568916","Wed Oct 29 09:12:38 +0000 2025","0","@dmsKARINA Silet Open Up - Tabola Bale Rizky Febian ft Adrian Khalif - Alamak","1983461965700997151","","alettagia","in","","0","0","0","https://x.com/undefined/status/1983461965700997151","2739700040",
"1983401806941302889","Wed Oct 29 08:35:30 +0000 2025","1","@Piwiii___ Now playing: Alamak - Rizky Febian &amp; Adrian Khalif","1983452623002014187","","Piwiii___","in","","0","0","0","https://x.com/undefined/status/1983452623002014187","1401184962146045954",
"1983450728795635855","Wed Oct 29 08:27:59 +0000 2025","0","#NowPlaying Alamak @rizky_febian ft @AdrianKhalif #OPLUSS","1983450728795635855","","","in","","0","0","0","https://x.com/undefined/status/1983450728795635855","1271045864744574982",
"1983449669951992237","Wed Oct 29 08:23:46 +0000 2025","0","#10 Alamak by Rizky Febian Adrian Khalif with Faliza &amp; Khaira #Top20Lokal","1983449669951992237","","","in","","0","0","0","https://x.com/undefined/status/1983449669951992237","122141146",
"1983417159457071369","Wed Oct 29 06:23:49 +0000 2025","0","@TAESANhood Rizky Febian &amp; Adrian Khalif - Alamak Elvis Presley - Can't Help Falling in Love","1983419484619903301","","mijancakep","en","","0","0","0","https://x.com/undefined/status/1983419484619903301","1897798827706654720",
"1983412713943687533","Wed Oct 29 05:56:55 +0000 2025","149","[Dualcam Fancam] 251025 SISTER REUNION JKT48 &amp; AKB48 Personal MnG Festival Alamak - Rizky Febian (Cover) @M_MikaelaJKT48 cc : @CinemikaID #Mikaela #ミカエラ #JKT48 #AllIWant #MoonaquaticDreams https://t.co/PGFe2Vxh53","1983412713943687533","https://pbs.twimg.com/amplify_video_thumb/1983412479272341504/img/cubu4n6kDWYhMwVu.jpg","","in","","1","5","56","https://x.com/undefined/status/1983412713943687533","1804151748518715392",
"1983381341514113282","Wed Oct 29 03:52:15 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Pamungkas - Monolog #2: +1 Rizky Febian - Alamak (w/ Adrian Khalif) #3: -1 Nadhif Basalamah - bergema sampai selamanya #4: = Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: = Hindia - everything u are htt...","1983381341514113282","","","in","","0","0","0","https://x.com/undefined/status/1983381341514113282","1935282146136178689",
"1983343643495952423","Wed Oct 29 03:06:05 +0000 2025","0","@danilkahg Lagu rizky febian - alamak hyung dengerin dah enak","1983369723581739199","","danilkahg","in","","0","1","0","https://x.com/undefined/status/1983369723581739199","1396908679467659264",
"1983333612234920361","Wed Oct 29 00:42:36 +0000 2025","1","Lewat cover Alamak Rizky Febian &amp; Adrian Khalif mahasiswi UKM Unit Seni Budaya Usakti berbagi alasan kenapa kuliah di Trisakti jadi pilihan terbaik! Karena di sini kami tumbuh berkreasi dan berprestasi bersama. https://t.co/NCuHxc3LUn","1983333612234920361","https://pbs.twimg.com/media/G4Y3U0hbIAAhq4j.jpg","","in","","0","0","1","https://x.com/undefined/status/1983333612234920361","961818871744282624",
"1983149045616128500","Tue Oct 28 12:29:12 +0000 2025","0","Minggu ini posisi puncak YAMAHA INDO 19 masih di pegang oleh RIZKY FEBIAN &amp; ADRIAN KHALIF - ALAMAK . Acara ini di dukung oleh YAMAHA. https://t.co/fcxKkvvX4s","1983149045616128500","https://pbs.twimg.com/media/G4WPiwWakAAZFZO.jpg","","in","","0","0","0","https://x.com/undefined/status/1983149045616128500","1241969261934866432",
"1983012061753029101","Tue Oct 28 11:40:38 +0000 2025","0","5. Rizky febian - Alamak https://t.co/jzoanfG75p","1983136824156361110","","chugmanirat","in","","0","1","0","https://x.com/undefined/status/1983136824156361110","741204137858072582",
"1983121073706283203","Tue Oct 28 11:00:39 +0000 2025","1","@bzzxra 11. alamak - rizky Febian 12. Amin paling seriuss - nadin ft sal priadi 13. cincin - hindia 14. bergema sampai selamanya - nadhif","1983126762667290751","","bzzxra","in","","0","0","0","https://x.com/undefined/status/1983126762667290751","1226890262720331777",
"1980949390853390785","Wed Oct 22 10:48:33 +0000 2025","0","Rizky Febian dan Mahalini kembali bikin penonton baper lewat video klip Alamak. Chemistry mereka manis banget! via detikPop https://t.co/NGvqiULMFq","1980949390853390785","","","in","","0","0","1","https://x.com/undefined/status/1980949390853390785","137282671",
"1980949250801389599","Wed Oct 22 10:48:00 +0000 2025","1","Rizky Febian dan Mahalini kembali bikin penonton baper lewat video klip Alamak. Chemistry mereka manis banget! via @detik_pop https://t.co/UdcBlhLvVq","1980949250801389599","","","in","","0","0","1","https://x.com/undefined/status/1980949250801389599","69183155",
"1980936755160481957","Wed Oct 22 09:58:21 +0000 2025","0","kinda funny ystd the nurses were all repeatedly singing alamak - rizky febian while attending to this one patient kalau adaaaa sembilan nyawaaaa mau sama mu sahajaaaa","1980936755160481957","","","in","","0","0","0","https://x.com/undefined/status/1980936755160481957","375352585",
"1980904646714749153","Wed Oct 22 07:50:45 +0000 2025","0","#15 Alamak by Rizky Febian Andrian Khalif With Faliza &amp; Khaira #Top20Lokal","1980904646714749153","","","in","","0","0","0","https://x.com/undefined/status/1980904646714749153","122141146",
"1980901560734609641","Wed Oct 22 07:38:30 +0000 2025","0","Kamu tau lagu ini kan? Alamak - Rizky febian https://t.co/UP8j90Y89b","1980901560734609641","https://pbs.twimg.com/ext_tw_video_thumb/1980901529713336320/pu/img/O8Ef14HwmVg3huXg.jpg","","in","","0","0","0","https://x.com/undefined/status/1980901560734609641","1828259437058105344",
"1980869894465093837","Wed Oct 22 05:32:40 +0000 2025","0","Kolaborasi Adrian Khalif dan Rizky Febian di lagu Alamak akhirnya tersedia video musik MV resmi lagu ini meluncur pada 20 Oktober #R12 #KBFM #RadioKalimaya #RadioSebayaMudaMalangRaya #RadioAnakMuda #RadioDewasaMuda https://t.co/opblLL8klR","1980869894465093837","","","in","","0","0","0","https://x.com/undefined/status/1980869894465093837","1914885191933550593",
"1980843672414437615","Wed Oct 22 03:48:28 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Pamungkas - Monolog #2: = Rizky Febian - Alamak (w/ Adrian Khalif) #3: = Nadhif Basalamah - bergema sampai selamanya #4: = Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: = Hindia - everything u are https...","1980843672414437615","","","in","","0","0","0","https://x.com/undefined/status/1980843672414437615","1935282146136178689",
"1980826874227151010","Wed Oct 22 02:43:50 +0000 2025","0","@IANNNhood Rizky Febian - ALAMAK NIKI - You'll be in my heart","1980827407570362631","","kaleyhogs","in","","1","0","0","https://x.com/undefined/status/1980827407570362631","1897798827706654720",
"1980793944528285967","Wed Oct 22 00:30:52 +0000 2025","0","Minggu ini di YAMAHA INDO 19 ternyata kita punya the champ baru dari Rizky Febian &amp; Adrian Khalif - Alamak! Acara ini di dukung oleh YAMAHA. https://t.co/aLOdKvdzig","1980793944528285967","https://pbs.twimg.com/media/G30xlrVWsAAulf2.jpg","","in","","0","0","0","https://x.com/undefined/status/1980793944528285967","1241969261934866432",
"1980661681635356672","Tue Oct 21 15:45:18 +0000 2025","0","roll with me haechan &amp; alamak rizky febian adrian khalif","1980661681635356672","","","in","","0","0","0","https://x.com/undefined/status/1980661681635356672","1738950955734126592",
"1980655774721536353","Tue Oct 21 15:25:46 +0000 2025","0","[Sambung lagu Alamak dari Rizky Febian] Phantylia dan Asat sebagai moodmaker lagi bikin konten sambung lagu. Di sini korban pertamanya tak lain adalah bos mereka sendiri Nanook. Teh Lia : Kalau ada... (nyodorin mic ke Nanook) Nanook: 9 gaya... Mau sama Khaslana semuanya.","1980656767819477079","","khaslana4me","in","","0","1","0","https://x.com/undefined/status/1980656767819477079","1942015843967393792",
"1980656705722806709","Tue Oct 21 15:25:32 +0000 2025","6","Lagu Rizky Febian sama Adrian Khalif yang judulnya alamak enak banget. Kalau ada sumur di ladang bolehlah kita menumpang mandi~ ","1980656705722806709","","","in","","0","2","0","https://x.com/undefined/status/1980656705722806709","1416313630925234176",
"1980639928808796653","Tue Oct 21 15:14:40 +0000 2025","0","@Tsuukiii03 Lirik lagu Alamak nya Rizky Febian bukan???","1980653971229516155","","Tsuukiii03","in","","0","1","0","https://x.com/undefined/status/1980653971229516155","1916793801248759808",
"1980615679217922165","Tue Oct 21 14:50:09 +0000 2025","1","@raetweetan @jaehyukcompsci @dannxz1901 @ahullstudy @pielullabyy @ishavanaiz @azureskiees @blibiuws EGK KELAS PLS.... langsung aja alamak date ke open space ketemu rizky febian","1980647803882992118","","raetweetan","in","","0","1","0","https://x.com/undefined/status/1980647803882992118","1542323436776996864",
"1980647024866509313","Tue Oct 21 14:47:04 +0000 2025","0","PlayNow || @rizky_febian ft @mrmenawan - Alamak (NEW) di 100 4 @RewakoFm #REMPE #REwakoMusikPopulEr bareng Ipit. https://t.co/4RM4wuA3Yb","1980647024866509313","https://pbs.twimg.com/media/G3yr776XoAAwfiP.jpg","","tl","","0","0","0","https://x.com/undefined/status/1980647024866509313","2489736132",
"1980622190593864053","Tue Oct 21 13:08:23 +0000 2025","2","siapa sangka dapet surprise alamak bonus rizky febian https://t.co/tBMXhtWtJd","1980622190593864053","https://pbs.twimg.com/media/G3yVYGqWkAA8xJx.jpg","","in","","0","0","0","https://x.com/undefined/status/1980622190593864053","1244641562383896576",
"1980578245268631567","Tue Oct 21 10:13:45 +0000 2025","0","Listening alamak by Rizky Febian and Adrian khalif I realize she will be my favorite Chinese pinguin with coffee topping","1980578245268631567","","","en","","0","0","0","https://x.com/undefined/status/1980578245268631567","1199658386830135296",
"1977943731748712705","Tue Oct 21 07:31:25 +0000 2025","0","@tanyakanrl Amin Paling Serius - Nadin Sal A Couple Minutes - Olivia Dean Alamak - Rizky Febian BACK 2 U - Rahmania Astrini Awal Kisah Selamanya -Raisa","1980537389878759488","","tanyakanrl","in","","0","0","0","https://x.com/undefined/status/1980537389878759488","1556268766883123200",
"1980484190614196301","Tue Oct 21 04:00:01 +0000 2025","0"," 1. Alamak - @rizky_febian ft. @mrmenawan ⬆️ 2. Bodohnya Aku - @imlyodra ⬇️ 3. Awal Kisah Selamanya - @raisa6690 ft. @barsenabest ⬆️ 4. Adu Bola Mata - @initiaraandini #TanggaLagu #LaguJuara E43/2025 https://t.co/Dxqom5fthH","1980484190614196301","","","in","","0","0","0","https://x.com/undefined/status/1980484190614196301","4858988537",
"1980479546290802794","Tue Oct 21 03:41:34 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: +1 Pamungkas - Monolog #2: -1 Rizky Febian - Alamak (w/ Adrian Khalif) #3: +1 Nadhif Basalamah - bergema sampai selamanya #4: -1 Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: = Hindia - everything u are h...","1980479546290802794","","","in","","0","0","0","https://x.com/undefined/status/1980479546290802794","1935282146136178689",
"1983020904121856119","Tue Oct 28 04:00:00 +0000 2025","0"," 1. Alamak - @rizky_febian ft. @mrmenawan ⬆️ 2. Salahi Aku (Ku Jatuh Cinta Lagi) - @yoviewidianto ft. @dudutna @ronyparulian_ ⬆️ 3. Lihat Kebunku (Taman Bunga) - Aku Jeje #TanggaLagu #LaguJuara E44/2025 https://t.co/Dxqom5g17f","1983020904121856119","","","in","","0","0","0","https://x.com/undefined/status/1983020904121856119","4858988537",
"1983017346986910155","Tue Oct 28 03:45:52 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Pamungkas - Monolog #2: +1 Nadhif Basalamah - bergema sampai selamanya #3: -1 Rizky Febian - Alamak (w/ Adrian Khalif) #4: = Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: = Hindia - everything u are htt...","1983017346986910155","","","in","","0","0","0","https://x.com/undefined/status/1983017346986910155","1935282146136178689",
"1982996424704045357","Tue Oct 28 02:22:44 +0000 2025","0","Tkle differentiate suara Rizky Febian &amp; Adrian Khalif dlm lagu Alamak ni. Suara samaaa","1982996424704045357","","","in","","0","0","0","https://x.com/undefined/status/1982996424704045357","1362000972",
"1982863838061179315","Mon Oct 27 17:35:53 +0000 2025","0","lagu alamak nya rizky febian ft adrian khalif di bawain sama mama uthe (dan adrian khalif) BEDA BANGET TAPI TETEP ENAK","1982863838061179315","","","in","","0","1","0","https://x.com/undefined/status/1982863838061179315","1980634139910160384",
"1982843261783064666","Mon Oct 27 16:14:07 +0000 2025","0","Kocak banget temen gua sebelum shalat magrib orang dzikir dia tbtb nyanyi lagu Rizky Febian Alamak refleks katanya ","1982843261783064666","","","in","","0","0","0","https://x.com/undefined/status/1982843261783064666","1569372542170968065",
"1982824707146866942","Mon Oct 27 15:00:23 +0000 2025","0","Alamak - Rizky Febian ️️","1982824707146866942","","","in","","0","0","0","https://x.com/undefined/status/1982824707146866942","1558439115892281344",
"1982757710363087145","Mon Oct 27 14:48:45 +0000 2025","1","@Bliessie becanda mba.. pls jangan nangis aku mau req ini boleh dimainkan yaa mba dije Alamak - Rizky febian Adrian khalif Jatuh sejatuh-jatuhnya - Anneth","1982821778256015629","","Bliessie","in","","0","1","0","https://x.com/undefined/status/1982821778256015629","314574263",
"1982817930833207619","Mon Oct 27 14:33:28 +0000 2025","109","[FANCAM] - Focus Cam @Ekin_JKT48 Alamak - Rizky Febian &amp; Adrian Khalif #JKT48AKB48Reunion https://t.co/al4sKAEzW5","1982817930833207619","https://pbs.twimg.com/amplify_video_thumb/1982816860572647424/img/TOaSM_O_5AfTD8HX.jpg","","in","","0","2","37","https://x.com/undefined/status/1982817930833207619","1725329949828231168",
"1982792634901856757","Mon Oct 27 13:41:06 +0000 2025","1","@Msfarr379 https://t.co/w0usK4t0lU the name is Alamak ..Rizky Febian","1982804754511143260","","Msfarr379","in","","0","0","0","https://x.com/undefined/status/1982804754511143260","37597603",
"1982740361266286867","Mon Oct 27 13:34:38 +0000 2025","0","@ppsantamiiang 15. Numb Be with me No one else Indonya Fajar noor : tuhan tau kita saling cinta Rizky febian : alamak Tiara : bukan untukku","1982803123795099785","","ppsantamiiang","in","","0","0","0","https://x.com/undefined/status/1982803123795099785","1466303761488355330",
"1982791952216043991","Mon Oct 27 12:50:14 +0000 2025","10","Duet Challenge「Alamak 」 Rizky Febian &amp; Adrian Khafif with @itsmerajasa Agak telat ya? Sempetnya baru sekarang https://t.co/F611425XqA","1982791952216043991","https://pbs.twimg.com/amplify_video_thumb/1982791052269334528/img/Rn22HhZBl0oKv6jh.jpg","","in","","1","2","3","https://x.com/undefined/status/1982791952216043991","1888952103227572224",
"1982716304185585718","Mon Oct 27 11:19:30 +0000 2025","0","@MadeOfTheirPast Eziel Bian Dewandaru @shinyyuh Rizky Febian Adrian Khalif - Alamak Alasannya lagi kecintaan sama Selina. (becanda) enak aja sih lagunya buat didenger asik dan gampang masuk ke telinga. join fren! @suvngho @sangwonleec @eulnchae @kimuwoonhak @Hanjinzt","1982769118945435650","","","in","","0","1","0","https://x.com/undefined/status/1982769118945435650","1586266449038884864",
"1982740361266286867","Mon Oct 27 09:55:41 +0000 2025","0","@azothinthetown Numb Be with me No one else Indonya Fajar noor : tuhan tau kita saling cinta Rizky febian : alamak Tiara : bukan untukku","1982748023303389488","","azothinthetown","in","","0","0","0","https://x.com/undefined/status/1982748023303389488","1466303761488355330",
"1982728849403281680","Mon Oct 27 08:39:29 +0000 2025","0","entah sampai kapan lagunya rizky febian alamak ini akan berulang di hari-hariku","1982728849403281680","","","in","","0","0","0","https://x.com/undefined/status/1982728849403281680","1253621316613058566",
"1982727800273678683","Mon Oct 27 08:35:19 +0000 2025","0","NP: Rizky Febian - Alamak","1982727800273678683","","","in","","0","0","0","https://x.com/undefined/status/1982727800273678683","1681538531750211584",
"1982708530739298768","Mon Oct 27 07:18:45 +0000 2025","0","#NOP Alamak - @rizky_febian #Opluss @dutafm_ambon","1982708530739298768","","","tr","","0","0","0","https://x.com/undefined/status/1982708530739298768","1271045864744574982",
"1982688817552175341","Mon Oct 27 06:00:25 +0000 2025","0","Jakarta (VAOK) - Lagu baru Rizky Febian yang ceria berjudul Alamak jadi lagu yang lagi banyak dipakai di media sosial https://t.co/yJiQ4m9nU0} https://t.co/RJzO9rfG96","1982688817552175341","https://pbs.twimg.com/media/G4Ps-QVW4AAUWR3.jpg","","in","","0","0","0","https://x.com/undefined/status/1982688817552175341","259035093",
"1982679102319640814","Mon Oct 27 05:51:29 +0000 2025","0","@dmsCLAUDIE Rizky febian - Alamak Raisa - Awal kisah selamanya","1982686568663114014","","leilatashira","in","","1","0","1","https://x.com/undefined/status/1982686568663114014","3267876930",
"1982663072683823386","Mon Oct 27 04:30:20 +0000 2025","0","@petitMINJII Rizky Febian - Alamak Seperti Kisah","1982666146861183216","","kminjieo","in","","0","0","1","https://x.com/undefined/status/1982666146861183216","3247998239",
"1982657498609012881","Mon Oct 27 03:55:58 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Pamungkas - Monolog #2: = Rizky Febian - Alamak (w/ Adrian Khalif) #3: = Nadhif Basalamah - bergema sampai selamanya #4: = Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: = Hindia - everything u are https...","1982657498609012881","","","in","","0","0","0","https://x.com/undefined/status/1982657498609012881","1935282146136178689",
"1982622578310353251","Mon Oct 27 01:37:13 +0000 2025","15","*Ib : Alamak - Rizky Febian ft Adrian Khalif #LPSIndonesia #AyoNabungdiBank #AmanAdaLPS #SahabatNasabahIndonesia https://t.co/cJc208LOqX","1982622582475235837","https://pbs.twimg.com/media/G4OwoJkXgAA9hzI.jpg","lps_idic","in","","0","2","3","https://x.com/undefined/status/1982622582475235837","274895088",
"1982497201273315833","Sun Oct 26 17:19:00 +0000 2025","3","dari lagu alamak rizky febian line yg paling ku suka adalah ini dada isinya kamu semuaaaaa hmmm alias adalah aku kepada nasi padang surya benhil ","1982497201273315833","","","in","","0","1","0","https://x.com/undefined/status/1982497201273315833","458101158",
"1982445444287561874","Sun Oct 26 13:53:20 +0000 2025","0","adrian khalif literally carried alamak and rizky febian just ","1982445444287561874","","","en","","0","0","0","https://x.com/undefined/status/1982445444287561874","1359765866800246792",
"1982393883779797019","Sun Oct 26 11:49:12 +0000 2025","0","@CouncilGlDEON Rizky Febian - Alamak IQBAALE - DI BAWAH SOROT LAMPU Taylor Swift - Wi$h Li$t","1982414204285178167","","CouncilGlDEON","in","","0","0","0","https://x.com/undefined/status/1982414204285178167","1386864823586066437",
"1982365619329946009","Sun Oct 26 08:39:45 +0000 2025","0","Akhir-akhir ini? Tulus - Langit Abu-Abu Rizky Febian - Alamak Celine Dion - I Love You https://t.co/MYykNuvWU9","1982366526864003301","","bIeubells","in","","0","1","0","https://x.com/undefined/status/1982366526864003301","1924653349368168449",
"1982088583675785290","Sun Oct 26 07:44:05 +0000 2025","0","@WeSMClb Kehadiranmu - Vagetoz Alamak - Rizky Febian &amp; Adrian Khalif","1982352517960020302","","WeSMClb","in","","0","0","0","https://x.com/undefined/status/1982352517960020302","910136666932703232",
"1982296125144219748","Sun Oct 26 04:00:00 +0000 2025","0","Kolaborasi viral ini candu banget dengan vokal &amp; harmonisasi yang ngeblend &amp; produksi R&amp;B yang asik! Review saya untuk @rizky_febian &amp; @mrmenawan Alamak MV kini di YT! #RizkyFebian #AdrianKhalif #Alamak #musicreviews #TheFairMail Nonton di sini: https://t.co/oJoCQbhu91 https://t.co/1QJoUsxsBo","1982296125144219748","https://pbs.twimg.com/amplify_video_thumb/1982289332569321472/img/CFR3_7kdAZKqXyh_.jpg","","in","","0","0","1","https://x.com/undefined/status/1982296125144219748","1661910214545924097",
"1982292517845614735","Sun Oct 26 03:45:40 +0000 2025","0","--- Spotify Today's Top 5 - Indonesia --- #1: = Pamungkas - Monolog #2: = Rizky Febian - Alamak (w/ Adrian Khalif) #3: = Nadhif Basalamah - bergema sampai selamanya #4: +1 Silet Open Up - TABOLA BALE (w/ Jacson Seran Juan Reza Diva Aurel) #5: -1 Hindia - everything u are htt...","1982292517845614735","","","in","","0","0","0","https://x.com/undefined/status/1982292517845614735","1935282146136178689",
"1982289762364067910","Sun Oct 26 03:34:43 +0000 2025","1","POV Purbaya cover lagu Alamak - Rizky febian Kalau adaa sembilan naga Mau samamu saja semuanya Ini danaa isinya koruptor semua Alamak ini kah konohaa","1982289762364067910","","","in","","0","0","0","https://x.com/undefined/status/1982289762364067910","2319399580",
"1982284487859044442","Sun Oct 26 03:13:45 +0000 2025","0","#. Rizky Febian - Alamak Afgan - Kacamata Dimana Malumu","1982284487859044442","","","in","","0","0","0","https://x.com/undefined/status/1982284487859044442","3247998239",
"1981622661676699810","Sun Oct 26 01:27:14 +0000 2025","0","@Shanampoo @JYPETWICE Halo Sana nuna selamat hari jadi yang ke -10 buat twice sunbae. Lagu yang lagi relate sama saya belakangan ini lagunya rizky febian yang alamak ya nun soalnya udah sering saya putar akhir-akhir ini. Kalau nuna lagu apa yang lagi relate akhir-akhir ini?","1982257682317992123","","Shanampoo","in","","0","1","0","https://x.com/undefined/status/1982257682317992123","1445248246616444928",
"1982090044396486661","Sat Oct 25 15:02:46 +0000 2025","0","@fixon_n_ons @selfollmfs Alamak lagunya rizky febian Kak?","1982100527384314132","","fixon_n_ons","in","","0","0","0","https://x.com/undefined/status/1982100527384314132","3226667234",
"1982077030486483057","Sat Oct 25 14:49:26 +0000 2025","1","@fwbhub_ Aku lagi suka dengerin lagu alamak sih by Rizky Febian","1982097174453477437","","fwbhub_","in","","0","0","0","https://x.com/undefined/status/1982097174453477437","1252685160086028288",
"1982014048477868366","Sat Oct 25 12:32:16 +0000 2025","0","#LateBloomSaturdayWithWendy 9. Rizky Febian Adrian - Alamak","1982062654673027383","","Radio__RPW","in","","2","1","0","https://x.com/undefined/status/1982062654673027383","711562585452097536",
"1981984843220275510","Sat Oct 25 08:45:18 +0000 2025","0","@bonelka Kakak nyanyi ini Adek. Tapi nanti ada rencana nyanyiin Alamak by Rizky Febian &amp; Adrian Khalif juga. https://t.co/w6GneBMrzR","1982005534707621917","","bonelka","in","","0","1","0","https://x.com/undefined/status/1982005534707621917","785265640235868160",
"1981994143321911450","Sat Oct 25 08:42:22 +0000 2025","0","@starlithides @DearZhizhi @HiddenShuxin Rizky Febian - Alamak Celine Dion - I Love You","1982004800582807680","","starlithides","in","","0","0","0","https://x.com/undefined/status/1982004800582807680","1866429550047207424",
"1981663696717029556","Sat Oct 25 07:58:02 +0000 2025","0","@yusufnoorm alamak rizky febian","1981993640961700019","","yusufnoorm","in","","0","0","0","https://x.com/undefined/status/1981993640961700019","1813968878575534080",
"1981993529183551712","Sat Oct 25 07:57:35 +0000 2025","226","251025 SISTER REUNION JKT48 &amp; AKB48 Personal Meet And Greet Festival Kalau ada sembilan nyawa mau samamu saja semuanya. Ini dada isinya kamu semua alamak ini kah jatuh cinta? Alamak - Rizky Febian @M_MikaelaJKT48 #Mikaela #ミカエラ #JKT48 #AllIWant #MoonaquaticDreams https://t.co/PMt9KKRIkh","1981993529183551712","https://pbs.twimg.com/media/G4F0exmWMAAZH6m.jpg","","in","","0","0","63","https://x.com/undefined/status/1981993529183551712","1804151748518715392",
